tweet_text,emotion,sentiment
"Edin che mette mi piace a una foto con scritto Non ce lascià, Radja che risponde a chi scriveva di lui a Milano cazzate. Comunque vada siamo una famiglia meravigliosa  e @OfficialRadja sei una persona fantastica, pur con i tuoi difetti, e ti auguro il meglio ?? #Nainggolan https://t.co/N5QQyvnjxY",joy,positive
"L'acquisto di @OfficialRadja è ottimo non solo per le doti atletiche e tecniche,ma anche per quelle caratteriali!È sempre utile avere uno in campo che dia la carica e che inciti i compagni nei momenti di appannamento!Sana rabbia agonistica! #WelcomeNinja #InterisHere",joy,positive
@Danila9631 @Dochollyday2274 @PreziosoStrato @EdSnowden5 @oBravGuaglione @ECavaniOfficial Altro che Master Chef! E che ho scatenato con una Parmigiana!,joy,positive
"@fbernardeschi @juventusfc Grande Berna! Attendiamo che si sblocchi anche Ronal ah, no!",joy,positive
"@esmuellert_ a casa, merde.... anche voi guardate il mondiale dal divano, intanto noi lo abbiamo vinto a casa vostra!!!2006",anger,negative
"@ECavaniOfficial ho ricordi unici con te, altro che quel cristiano rubaldo, vieni a Napoli a combattere per un sogno, sarai Re di una città! Napoli ti ama.",joy,positive
"@MinolloO @Armadillina @Annamariamimmo @PReina25 È già qualcosa? anche se credo che non ci sia bisogno di convertire, basta che vedono qualche partita e capiranno. È ottimo avere anche dei simpatizzanti",joy,positive
"@sscnapoli @D_Ospina1 Ottima scelta David, benvenuto a Napoli!",joy,positive
"@ilmochi @GiovanniCarli8 @robertoCR82 @GiuxInter @icarus2004 @OfficialRadja Penso che allInter non ci siano più persone che ti fanno vivere bene la realtà milanese che, per chi viene da Roma, è decisamente fredda e inospitale. Non ve la prendete a male milanesi ma vi assicuro che per tanti è così.",sadness,negative
"Adesso siamo tutti @kkoulibaly26 , troppo facile, le persone vanno rispettate sempre.",sadness,positive
@OfficialRadja Sei un grande Radja. La tua nazionale nn ti merita.,joy,positive
@MauroIcardi Orgoglioso di te capitano,joy,positive
"Nonostante tu abbia cambiato colori certe cose per me non cambieranno mai. Auguri @G_Higuain ,per me ancora uno dei nostri!?",joy,positive
"@kkoulibaly26 Meritato!!
Grande Kalidou sei il nostro orgoglio",joy,positive
"Buonasera dott. @realvarriale. Le segnalo che @dries_mertens14 stasera è stato decisivo per il #BEL: uscendo dal campo ha consentito a #Fellaini di fare gol. Come sempre, i giocatori del @sscnapoli si distinguono in questa #WorldCup a differenza di quelli della @juventusfc.",joy,positive
@vini11Oficial Te amo Vini,joy,positive
ma con una autorete ed una rete @MarioMandzukic9 non ha battuto nessun record delle finali mondiali? grande cuore e grande orgoglio di #Mandzu e della #CRO #FinoAllaFine,joy,positive
"@Nissanitalia Grazie @Nissanitalia ? Beh... se devo dirla tutta, il gol di @OfficialRadja è il più bello! Peccato solo per il risultato... secondo me la @OfficialASRoma meritava la finale! ? #UCLfinal #UCL #GOTW",joy,positive
@MattiaPerin Buon Natale anche a te e famiglia! ????,joy,positive
"Oggi è un giorno bellissimo. Che chiude una settimana indimenticabile. Odiavo il calciomercato: ora lo trovo meraviglioso. Benvenuto, @Cristiano, ci divertiremo.",joy,positive
"@rio_vela @caporix @Alissonbecker Grazie per la comprensione, vi voglio bene.",joy,positive
@neymarjr @KMbappe Ti amo,joy,positive
Gran gol di @dries_mertens14 ! Spettacolo  #BelgioPanama #WorldCup #BEL #PAN,joy,positive
@dries_mertens14 @kkoulibaly26 Sono così tifoso che vi trovo quasi belli(si fa per dire),joy,positive
"@PauDybala_JR Grazie Paulo, sei entrato hai cambiato la partita, avanti così",joy,positive
"@chiellini @juventusfc Uno dei regali più belli sei tu Giorgio, grazie di esistere ! ??
#ILOVEYOU ?",joy,positive
Auguri @kkoulibaly26 !! https://t.co/JgTPvEJb9F,joy,positive
"@juventusfc @G_Higuain Grande Pipita,carissimi auguri di buon compleanno campione ????????????????",joy,positive
@Mode55489648 @lyann1982 @FlorianThauvin @lopezmaxime1 @omdansle @CoachGracias @Olympien25Alex @fabrodu13 @1308Mickael @tofio2 @kaiserlolo @Sandrine1431 @glmail67 @LeNorrois @LylOu1381 @gilleskheops @DOlympico @sakaii99 @liopoker @Sacko1Sacko @Locampos15 @francesco045 @BrenotLulu Merci Titi bon dimanche poto :-),joy,positive
@OfficialSlim @geomiele @realvarriale @gallobelotti ????? hai vinto!!!,joy,positive
"Bellissima questa immagine di @bonucci_leo19 e di suo figlio tifoso del @TorinoFC_1906

#ToroJuve

@caricaturella https://t.co/cjRIwRYccR",joy,positive
@OfficialASRoma @OfficialRadja La trovo una grande ingiustizia. La scelta di Martinez davvero incomprensibile. È oggettivamente inaccettabile.,anger,negative
7 giorni per mettere dentro @lukamodric10 e #KeitaBalde e far uscire @joaome17 e #candreva e possiamo dire veramente che #ARivederLeStelle è il capolavoro del secolo!,joy,positive
"@necromante1975 @juventusfc @Cristiano @emrecan_ Premessa: non lho mai sopportato sopratutto per il suo modo di fare ma è un grande calciatore e, se dovesse arrivare potrà fare la differenza e non solo in campo. Secondo me no; lui è troppo un perfezionista ossessionato dal lavoro e la Juve fa scuola. Si troverà alla grande",sadness,negative
Con l'acquisto di @Cristiano ora non ci sono più alibi : vincere tutto diventa un dovere!!! @juventusfc #finoallafine #cr7 #graziebeppe #grazieandrea #juvestoriadiungrandeamore,joy,positive
"Da uno #sport dove tutto è sotto ai riflettori e dal quale provengono spesso messaggi poco edificanti, le positive #eccezioni non mancano. La storia di @Mateo_Kova23, che la notte di #FranciaCroazia ha voluto testimoniare ciò in cui crede.

https://t.co/K5T5v8Ex35",joy,negative
@Stefandevrij Grande muroooooooooo sei un mostro,joy,negative
@SamiKhedira @juventusfc @gianluigibuffon Grande Samiiiiiiiiiiiiiiii ????????????????Resta con noi Idolo!,joy,positive
@juventusfc @emrecan_ @SamiKhedira Il nostro Samiiiiiiiiiiiiiiii ????????? Benvenuto Emre hai già conquistato tutti ?????,joy,positive
Una serata perfetta @Cristiano!!!??,joy,positive
@mirketto1774 @GiusEbbasta @francescoceccot @realvarriale @gallobelotti Poi francamente sentirsi fare la predica da gente che ha rubato uno scudetto con una monetina fa veramente ridere,anger,negative
"@YutoNagatomo5 @harikiri_tairi 
Da quando sei arrivato, Intel si è indebolita. Dopo aver cessato, Intel è diventato più forte. Grazie! Parti dall'Italia! https://t.co/78OJFX9TSO",joy,positive
"Mai e poi mai sceglierei #Nainggolan al posto di @Rafinha. Il brasiliano da CC nei 2 ha fatto ultra bene (vs Juve) e posso convivere. Se sono alternativi preferisco per mille ragioni il mio Raffy! Senza nulla togliere al ninja
#Inter @Inter #amala #fcim",joy,positive
Felice Natale anche a te @Cristiano https://t.co/kdZWPjlYkm,joy,positive
"@InterCM16 @Aldous59 @eugenio_guitar @Filoribs @joaome17 Uno che entra in campo come  per fare un piacere a qualcuno, zero impegno, grande grosso e non ha la minima forza di calciare in porta.
Pensa di valere 40 milioni per pascolare in campo e vorrebbe pure parecchi milioni di ingaggio.

Senza scordarsi questo: https://t.co/fbdxbdetsE",anger,negative
@biondifil @StefaniaStefyss @tuttosport Anche il #Pipita @G_Higuain ha fatto grandi cose fondamentali. Io non lo avrei mai fatto partire.,joy,positive
@kkoulibaly26 dio ti benedica fratello,joy,positive
Non arriva .. ma se arriva....  è ARRIVATOOOO @Cristiano ... ma la cosa che mi rende più orgoglioso e che lui abbia scelto la @juventusfc ...,joy,positive
"@OfficialRadja Sei in un'altra squadra ma Roma e la Roma ti rimarranno sempre dentro. 
Qui sei diventato un Campione, qui è nata Mailey, qui ti abbiamo amato fin dal primo istante e dentro il tuo cuore ci sarà sempre spazio per amare questa città e questa squadra ?",joy,positive
@Mateo_Kova23 sei anche e soprattutto nei pensieri di molti tifosi nerazzurri. #Amala. https://t.co/dBtH7mf8qz,joy,positive
@gianluigibuffon @PSG_inside @juventusfc Ti amo ???,joy,positive
@_Cotu @marquinhos_m5 @MedhiBenatia @MoSalah @leonsfdo Con tutti questi messi insieme era scudetto sicuro,joy,positive
"@MuseeLouvre @equipedefrance @FrenchTeam @FIFAWorldCup @fifaworldcup_fr @AntoGriezmann @FFF @paulpogba @samumtiti @raphaelvarane Per l'amor del cielo! Per quanto possa averla venduta a Francesco I, la Monna Lisa resta pur sempre un'opera targata ITALIA, quindi fate poco i saputelli che campate solo con Leonardo",anger,positive
"@dr91j @paulpogba Essere allenati da Mourinho? Una sensazione unica! Da vomito ogni istante! Paul vattene! Torna a casa tua, Torino!",joy,positive
@statutos_ @DiMarzio @juventusfc @Cristiano @realmadrid AHAAHAH sei grande,joy,positive
@Cristiano buongiorno grande non vedo lora che inizi a giocare,joy,positive
@capuanogio E nuovamente @Asabob20 juventino vero!!! Grazie,joy,negative
@MattiaPerin grande Mattia complimenti per la grande partita #FinoAllaFineForzaJuventus ????,joy,positive
"@paulpogba @equipedefrance Complimenti Polpo!!!

Torna a casa ??????",joy,positive
@kkoulibaly26 Sei il nostro gigante buono. Hai conquistato i nostri cuori. Grazie di tutto.,joy,positive
Non andare via ora che questo sa come farti rendere al 100% @hazardeden10 devi restare oh!!!! https://t.co/aaPt3YiU4H,sadness,negative
"Ti stringo nei miei pensieri perché non posso stringerti tra le mie braccia.
@LichtsteinerSte #UNICO https://t.co/JFV6bo11kc",joy,positive
@Cristiano Grazie per averci scelto Campione ?ti aspettiamo con immenso amore! ??????????? ?????,joy,positive
@OfficialASRoma @sscnapoli @kkoulibaly26 Con tutte le minchiate che tweettate ogni giorno...finalmente un tweet di buon senso...bravi...,joy,positive
@chiellini @juventusfc Grande giorgioneee,joy,positive
@D_Ospina1 @NaplesAndNapoli @sscnapoli Benvenuto #ForzaNapoliSempre,joy,positive
"Qualcuno ha già detto che @mattia_desci è in netta crescita sia dal punto di vista fisico che tecnico? Facile lodare sempre gli stessi, ma secondo me Mattia fa il lavoro sporco e lo fa pure fatto bene. In silenzio. @juventusfc #DerbyDellaMole",anger,positive
@fulviogiuliani @gagravina Per loro era solo semplice sfottò ! Per il nostro @kkoulibaly26 oltre il danno la beffa!,anger,negative
@fbernardeschi Buon anno e tanta fecilità e tanti reti,joy,positive
@G_Higuain tanti auguri Campione e papà.  Tanti auguri a tutta la famiglia e al nuovo arrivato/a.,joy,positive
Ditemi voi se non è la persona più stupenda dell'universo ????.@PauDybala_JR https://t.co/b06Qs7QkSu,joy,positive
"io lavoro e penso a te(cr7)
torno a casa e penso a te(cr7)
io telefono e intanto
penso a te(cr7)
come stai, e penso a te(cr7)
dove andiamo e penso a te(cr7)
le sorrido,abbasso gli occhi
e penso a te(cr7)fatemi un TSO urgente!
#juventus #CR7allaJuve #cr7juve @Cristiano",joy,positive
"@YutoNagatomo5 Grazie di tutto Yuto, hai rappresentato al meglio i valori nerazzurri ci mancherai",joy,positive
"@SpudFNVPN grazie ai trogloditi e ai giornalai che hanno riempito pagine e siti web di continue SMENTITE ... che il Falco Giuntoli ha potuto lavorare sottotraccia.
3 sono i colpi : Fabregas Di Maria @ECavaniOfficial",anger,negative
@Cristiano Tanti auguri! Buon anno???????,joy,positive
"Ho la sensazione che ora @MarioMandzukic9 farà gol!
Grazie Ciccio #maidiremondiali #CroaziaInghilterra",joy,positive
@kkoulibaly26 Buon Anno anche a tu b??mber,joy,positive
"Grazie @Acerbi_Fra 
Buon natale, felice anno nuovo.
#NonMollareMai.
#LaPrimaSquadraDellaCapitale.
??? https://t.co/bcJebRQrKT",joy,positive
@IlarioDiGiovamb @OfficialRadja @Inter @RadioRadioWeb Furio é sempre il più lucido,joy,positive
"Con l'acquisto di @Cristiano, la @juventusfc ha dimostrato ancora una volta di essere una societá IMPECCABILE, sotto tutti i punti di vista. #CR7 #juventus #WelcomeToJu https://t.co/qu3QObiQQu",sadness,negative
@KeitaBalde Bravissimo... Sei proprio una bella persona..,joy,positive
"@LucianoSpallett @OfficialRadja Lo avrei detto pure io .
Amala",joy,positive
Che sia il bianco o che sia il nero... uno dei due Campione del mondo sarà... @MarioMandzukic9 @MATUIDIBlaise @juventusfc #FinoAllaFine,joy,positive
@salorondon23 @NUFC @premierleague @yedlinny Bello!!!,joy,positive
"@realmadrid @SergioRamos #Ramos é il piú grande figlio di una puttana nella storia dei difensori centrali!! Che dire!! Adoro!! ???
#realmadrid #chiellini ne devi mangiare di cereali sottomarca ancora!! #gdm #risolvereilproblemaallaradice #Salah",anger,negative
@llorentefer19 Sempre nei nostri cuori #FinoAllaFine #ForzaJuve,joy,positive
@CalcioASRoma @Magic_Monchi @OfficialRadja Forse era il momento di cambiare..forse sono le dinamiche del calcio. Nelle sconfitte il dolore era lieve perché hai sempre lottato e sudato per questi colori fino alla fine. Ciao Radja e in bocca al lupo per il tuo futuro. Ti ricorderemo sempre. Con tutto il cuore FORZA ROMA,joy,negative
@Stefandevrij Grandi ragazzi! Avanti così!,joy,positive
@bigfab1 @officialmaz @juventusfc @RaiSport @MedhiBenatia Si lo abbiamo scoperto e' stato il 15 enne del video ora prenderemo provvedimenti,anger,negative
@juventusfc @Cristiano A settembre mi sposo e la canzone di ingresso sarà Juve storia di un grande Amore.. sotto l'abito come maglietta ci sarà quella di CR7 ma che se mi gira fanculo l'abito solo maglietta di CR7. Che Juve!!,joy,negative
"@aleaus81 @Javi_Pastore @OfficialASRoma Io voglio pure Ziyech, Pastore è la ciliegina.",joy,positive
"@OfficialRadja RADJA,  NON TE NE ANDARE , QUEST'ANNO E' LA VOLTA BUONA CON LA ROMA !!!!RIMANI ALLA  ROMA !!!! SEI IL NOSTRO GLADIATORE N° 1 !!!",joy,positive
Emozioni uniche. Recupero palla live di #Kante #ChelseavsLyon @ChelseaFC @nglkante @StamfordBridge https://t.co/NmDSnDXLhi,joy,positive
@kkoulibaly26 Kalidou tu sei un grande uomo ed un grande professionista queste persone sono omini al tuo cospetto e vanno semplicemente ignorati. Mi dispiace solo che la prossima non ci sarai ma so che tornerai ancora più forte.,sadness,positive
@juventusfc @Cristiano Complimenti alla dirigenza della mia squadra del cuore per come ha organizzato la presentazione di CR7 con stile eleganza e sobrietà senza eccessi sono davvero orgogliosa di far parte di questa grande famiglia,joy,positive
Buon gioco e tanto cuore che da troppi anni mancava a questa squadra. Ancora non mi spiego il rigore non dato a @KeitaBalde. @MauroIcardi sempre più attaccante completo. Avanti così. #Amala #InterNapoli,joy,negative
@ReRalf75 @acmilansi @Frosinone1928 @theo__94 @juventusfc @Cristiano @SerieA_TIM @Ruttosporc @SkyJuve Il rigore è come il formaggio:va su tutto.Anche dove non serve.,anger,negative
@kkoulibaly26 @sscnapoli  e' anche un grande messaggio anti razzismo,joy,negative
"@MauroIcardi Non te Andare Capitano solo così potrai essere una legenda come J.Zanetti 4
RESTA CON NOI @MauroIcardi",joy,positive
@lanuovasardegna @Cristiano Un pizzico d'invidia benevola per chi si sta godendo quella fantastica Cala,joy,positive
@MuseeLouvre @equipedefrance @FrenchTeam @FIFAWorldCup @fifaworldcup_fr @AntoGriezmann @FFF @paulpogba @samumtiti @raphaelvarane Ancora godo! https://t.co/Qo1OoQe0uV,joy,positive
"Sul podio però lo avresti meritato tutto questo #pallonedoro 
@AntoGriezmann #BallonDOr #BallonDor2018 https://t.co/HIPT3gDM67",joy,positive
@Cuadrado con la 16 comunque eri molto più simpatico e forte!,joy,positive
"Grazie a @MedhiBenatia l`uomo delle dirette Instagram, e delle risposte bomba sui social.
Sei quello dei gol pesanti, quello del fino alla fine.",joy,positive
"@mattia_desci Migliori sempre, bravo Mattia????",joy,positive
@dries_mertens14 you are the BEST alle Belgio e Sempre Forza Napoli @sscnapoli,joy,positive
Grazie yuto ? forse solo tu hai amato @sneijder101010 più di me all'Inter @YutoNagatomo5 buona fortuna! https://t.co/0Wg4SPSLQJ,joy,positive
@PReina25 Ciao Pepe mi dispiace molto che siate usciti dai mondiali e soprattutto già mi manchi sapendo che lanno prossimo non sarai piu a difendere la porta del Napoli...Ti Auguro tutta la fortuna di questo mondo a te e a tutta la tua meravigliosa famiglia!,sadness,negative
"@Inter @OfficialRadja Nicola Berti, Simeone, Veron. Mi bastano questi",joy,positive
@OfficialRadja grazie di tutto radja... in questi anni ci hai entusiasmato #forzaroma,joy,positive
"@juventusfcen @PauDybala_JR @Cristiano @barbarabonansea @MarioMandzukic9 il top è quello di cristiano, ma bellissimi anche tutti gli altri, notevole anche quello di bb11...",joy,positive
#CiroMertens grazie di tutto Campione. Ci riproveremo l'anni prossimo @dries_mertens14 https://t.co/xQjrdmdfeT,joy,positive
Io continuo a dire cara @juventusfc che @G_Higuain è prezioso e non va ceduto. Può dare ancora tantissimo alla #Juve..#CR7 è il top..è il nostro alieno..ma oltre a lui avere un attaccante forte in un campionato lungo e con diverse competizioni è fondamentale. #Higuain #Juventus,joy,positive
Se perdi #Albiol senza rimpiazzarlo con un difensore di primissimo livello il valore di @kkoulibaly26 si dimezzerà nel giro di un anno. Baluardo. https://t.co/9FNhf0jRhh,sadness,negative
"Io con un altra maglia non ti ci voglio vedere caro @OfficialRadja, starei davvero malissimo. Per questo...

Ciao, Ti voglio bene ??

#ASRoma https://t.co/eTPf0UA96H",sadness,positive
"@elisea1976 @Cristiano Auguri. ..Buon Anno. 
Non ti curar di loro ma guarda e passa.",joy,positive
@fbernardeschi Facci sognare...buon Anno ??,joy,positive
molto rispetto per il miglior giocatore del mondo ?????? @Cristiano https://t.co/X9zxvYV4h7,joy,positive
@kkoulibaly26 Buon anno fratellone,joy,positive
@AlexNemaz @MarioMandzukic9 Grazie!!! ???,joy,positive
@LichtsteinerSte @juventibus @juventusfc Grazie di tutto Stephan!,joy,positive
@kkoulibaly26 Forza Kalidou siamo tutti con te orgogliosi di te e tutti tuoi fratelli... non dar peso ai soliti imbecillii,anger,negative
@jamesdrodriguez Te Amo Mi Sol Bello. ??????????????????? ?????????????? ?????????,joy,positive
@kkoulibaly26 SEI SEMPRE IL MIGLIORE,joy,positive
@juventusfc @G_Higuain Gonzalo buon compleanno ? se torni ti aspettiamo alla juve con tutto il cuore ?,joy,positive
"@Kevin_strootman @D_10Perotti @OfficialASRoma @RomaDutch Meno foto,più lavoro..dove è Difra, non vi controlla??!!Senza se e ma,quest' anno la bacheca va riempita con titoli importanti,la coppetta italia non basta e,come dice Diego,il ritiro è la cosa più importante della stagione.E conta solo il presente.Abbraccio a tutti! Fabio Silvi",joy,positive
"@MattiaPerin @juventusfc Mattia ti conosco da un po di tempo, pero oggi.......... Bel furto!",joy,negative
@vanda235 @Bassman8256 @juventusfc @Cristiano Lo speriamo tutti!!!!,joy,negative
@kkoulibaly26 Onore a te sei il più forte di tutti,joy,positive
"@realvarriale @gallobelotti Ricordati però, che ciò che affermi deve valere anche quando al posto della Juventus c'è il tuo amato Napoli !!!",joy,positive
"@arthurmeloreal #WELCOME, @arthurmeloreal, The Future Maestro
#ForcaBarca
#EnjoyArthur",joy,positive
"@MattiaPerin @juventusfc @Miralem_Pjanic @chiellini @bonucci_leo19 @emrecan_ ....hai scritto bene, in borsa.... come un bel furto.... che LOTE che siete... vergognatevi.... https://t.co/E2r5rJA83u",anger,negative
"@Valer10ASR @SalvatoreSen99 @Alissonbecker @realmadrid @AreolaOfficiel Prego Valerio, credo che i tifosi della @OfficialASRoma meritano rispetto, serietà e veridicità sulla questione calciomercato. Io mi sono posto da quest'anno questo obiettivo.",joy,positive
"@JimmyBancoPosta @juventusfc @Cristiano Foto meravigliosa.
@JimmyBancoPosta IS THE KING.",joy,positive
@mattia_desci stai andando alla grande Mat. forza????,joy,negative
@MauroIcardi Buon inizio di anno a te e splendida famiglia ???????????????,joy,positive
Cercasi traduttore ... io comunque a @YutoNagatomo5 voglio bene lo stesso e sono dispiaciuto per l' eliminazione dai #Mondiali del suo #JPN https://t.co/BS0OLqMpxs,sadness,negative
"@Miralem_Pjanic Sei grande Miralem ! uno di noi ?
Ale e Riky sempre con noi",joy,positive
@OfficialRadja Forza @OfficialRadja siamo con te.... Roma ti ama !!!!!!,joy,positive
"@LichtsteinerSte @pumafootball Ciao Stephan, sei stato un grandissimo uomo e giocatore della juve. Ho avuto l'onore ed il piacere di conoscerti. Buona fortuna CAMPIONE",joy,positive
@Cuadrado @juventusfc @PauDybala_JR Il 21 è più giusto ma 7 al quadrato (49) decisamente più simpatico ;-),joy,positive
@realmadrid @julenlopetegui @Cristiano alla @juventusfc ...c'è poco da essere felici per voi.,joy,positive
@juventusfc @G_Higuain Auguri! Buon compleanno bianconero,joy,positive
"@CarloRienzi @Cristiano @juventusfc Caro @CarloRienzi, come ho già avuto modo di consigliarvi, occupatevi del prezzo delle zucchine che è meglio!!",anger,negative
"@Cristiano è Bianconero!!!
??????

10 luglio 2018

Questa gioia la dedico a noi..
Noi, che dodici anni fa eravamo in lacrime..
Noi, che dodici anni fa non abbiamo mai smesso di sognare..
Noi, che oggi i sogni sono realtà..

Grazie @juventusfc

#CR7AllaJuventus
#FinoAllaFine",joy,positive
ti amo gigio ti amo @gigiodonna1,joy,positive
"...dovunque sei...se mi cercherai...sempre e per sempre...dalla stessa parte mi troverai??
Me manchi Radja! 
@OfficialRadja #Nainggolan #AsRoma #unodinoi",sadness,negative
@kkoulibaly26 Sei sempre il migliore fratmo Kalidou,joy,positive
@fbernardeschi Prestazione da 4 in pagella. Puoi fare mooooolto meglio.,joy,positive
"@dani3le94 @Alissonbecker 7 milioni ho letto poco fa
lo danno gia' per ceduto o quasi
cmq a sto punto penso davvero che so tutti na massa de mercenari nun se permettesero mai piu' de bacia' sta maglia se poi nun so disposti ad onorarla
MASSA DE VENDUTI Florenzi compreso che me sta a barcolla'",anger,negative
Genuinamente felice ogni volta che segna @FALCAO... chissà cosa sarebbe potuto essere senza quei gravi infortuni... #WorldCupRussia2018 #PolCol #Col,joy,positive
Per questo lo ringrazierò sempre !!! ? @bonucci_leo19 https://t.co/lFtzxNfecw,joy,positive
Ma come cazzo se fa a critica @D_10Perotti ??????sei un grandissimo !!!!,anger,negative
grande  Ciruzzo ??? @dries_mertens14 @sscnapoli #ForzaNapoliSempre @SerieA #Marrychristmas https://t.co/qru4Xkh2oq,joy,positive
"@bonucci_leo19 Un bel bagno d'umiltà ogni tanto non ti farebbe male, anzi, ne gioverebbe la @juventusfc",anger,negative
"@PReina25 @TommyStar55 E tu nel nostro @PReina25 , grazie di tutto quello che ci hai dato, sei un grande UOMO! #ForzaNapoliSempre",joy,positive
@D_Ospina1 Ed ora non ci resta che festeggiare anche sul campo a Genova...Buon Compleanno David...,joy,positive
"@OfficialRadja Ninja tu sei un Grande, secondo me questo CT del Belgio non capisce di calcio. Io vorrei a e sempre undici Radja in Campo!!! Non mollare Campione!!! #Daje ???",joy,positive
"@CinziaMasiello @ADeLaurentiis @Cristiano Cambia squadra chi cazzo te lo fa fare.
Sei pure bona",anger,negative
@fiore_1926 @BrunoGalvan85 @ADeLaurentiis @Cristiano @sscnapoli Se guadagni 1200 ne spenderesti 25000 per comprare una fantastica Mercedes che consuma 100 di benzina al giorno? Io non capisco criticate tutto e vi sentite i padroni con le tasche degli altri ...io spero vivamente che ADL un giorno lasci e tutti vi rendiate conto...,anger,negative
"Ciao Stephan, grazie di tutto!! mi hai fatto incazzare tante volte... ma ti sei fatto perdonare con la grinta e la passione che ci hai sempre messo per i nostri colori!! GRAZIE! @LichtsteinerSte #finoallafine #juventus #bianconerodentro https://t.co/PqHa6IDJJa",joy,positive
"@vincenzomerolla @realvarriale @gallobelotti Ci hanno tolto anche il gusto di gioire per una partita di calcio e per la squadra che ogni tifoso ama,buona domenica Vincenzo ma diciamo sempre forza Napoli, questo non ce lo possono negare",joy,positive
"@sscnapoli @arekmilik9 @SerieA La doppietta è stata bellissima poi arrivata la ciliegina di ""Ciro"" wuau!!! https://t.co/dw8ZeDfjKu",joy,positive
@cecio6 @LacazetteAlex @HectorBellerin @MesutOzil1088 @LTorreira34 @LichtsteinerSte @aaronramsey @Aubameyang7 SEI UN GENIO!!!!,joy,positive
@forzaroma @OfficialRadja Grandi ragazzi l' unione del gruppo fa la forza,joy,positive
@realmadrid @SergioRamos @Lucasvazquez91 @marcoasensio10 Asensio ????,joy,positive
@salpaladino @douglascosta ?? il mio motorino preferito,joy,positive
@Seba_H17 @maxmassi969 @sscnapoli @arekmilik9 ?Bravo guarda bene non ti perdere niente ?,joy,positive
@FALCAO Bravo River.. Bravo Quintero,joy,positive
@Cristiano Grazie FENOMENO! Grazie mille ??????,joy,positive
@kkoulibaly26 i napoletani tutti ti sono vicini sei un grande uomo ed un campione,joy,positive
"@LoreSerafins @OfficialRadja uno strappo che emotivamente fa male, ma dobbiamo guardare avanti. Tutti insieme spingere la nuova Roma che verrà. Che è già qua. Ciao @OfficialRadja ...?",joy,negative
"@kkoulibaly26 Caro Kalidou. Mio figlio è italiano, congolese, napoletano, Bambino. Sei un grande campione sul campo e nella vita. Rimani sempre così.",joy,positive
"@Capitan59238052 @G_Higuain Mai, meglio Nikola!",joy,positive
"@ambasciatore_9 @MauroIcardi bellissima, Ambasciatore ?? un capolavoro",joy,positive
"@OfficialRadja Radja sei stato un totem della Roma, grazie per tutte le emozioni che ci hai fatto vivere. Il tuo tackle sforbiciato a uncino meritava da solo il prezzo del biglietto. Io vivo a Milano, magari se potemo fa na birra per ricordare i tempi giallorossi 
#Nainggolan",joy,positive
Se Abbiamo raggiunto la #Champions lo dobbiamo a tutti i giocatori in Rosa ... grazie @YutoNagatomo5 Grazie @Edercitadin7 Grazie  #Santon.... #amala,joy,positive
@il_Malpensante @Inter @Rafinha Che bel giocatore.. senza di lui non saremmo andati in Champions,anger,negative
@CucchiRiccardo Da qualche gara @mattia_desci gioca a livelli ottimi ed è un piacere vederlo giocare,joy,positive
"No aspettate. Alvaro non mi fa impazzire ma fino a due anni fa ci esaltavamo per Bacca e Lapadula,io non lo dimentico. Venghi pure @AlvaroMorata",joy,positive
@RealPiccinini E ti ecciterai di più allo stadium questanno con i gol del grande matador @ECavaniOfficial tornerà,joy,positive
@ilgiovanemassi @l_desilvestri È un grande!,joy,positive
"@BoniekZibi @kamilglik25 Buena recuperazione Kamil.  E Zibi, Polona sempre meglia in l'adversita.  Forza biawo czerwony!",joy,positive
"@BIO80 @GianpieroMonte @SimoneCristao @IntChampionsCup @OfficialMonto @carlos7bacca @PReina25 @andrevsilva19 raga ho già scritto, riscritto e riscritto. Leggete i miei tweet please ! thank you!",joy,positive
@georginajacaa @Cristiano La coppia perfetta,joy,positive
@LichtsteinerSte @juventusfc Grazie a te Stephan per il tuo contributo essenziale in questi incredibili 7 anni di successi. Sei stato uno degli eroi che hanno reso  la storia della Juve irripetibile. Grazie Campione,joy,positive
"In Te quellamore , anche non essendo romano ! Roma è casa tua , e questa deve essere finché non ti levi  gli scarpini per appenderli al chiodo , io ci credo che rimani , daje ninja sempre con te !
#perteninjasempreinsieme
#dajeromadaje??
#radjanaingolanunodino
@OfficialRadja",joy,positive
@camilozuniga18 @D_Ospina1 Bucchinà stai ridendo ancora pensando a comm te le fatt a de Laurentis,joy,positive
@LuxBer @Alissonbecker Se va via è una grande botta. Irrinunciabile e insostituibile.,sadness,negative
"@the_real_Bocs @OfficialRadja è scazzatissimo, già lo adoro #amala",joy,positive
"@ECavaniOfficial sei sempre nel nostro cuore. #EdiTorna , jamm bell!",joy,positive
"@MattiaPerin Grande mattia! Non mollare MAIIII, che il tuo turno arriva sicuro!!!! Trascorri una bellissima giornata insieme ai tuoi cari. ???",joy,positive
"Lo posso dire che AMO @Cristiano alla follia...senza che venga tacciato per culattone?

...anzi, STICAZZI...Datemi pure del culattone tranquillamente! ???",joy,negative
@ArenaRosario @KeitaBalde @Inter @RobertoCalenda il suo gol più bello!!! ???,joy,positive
Grazie anche a tutti i tifosi che erano allo stadio e hanno applaudito @Cristiano dopo la rovesciata. ???? #Ronaldo,joy,positive
@MariaGiovannaD8 @douglascosta Lho appena visto in panca però!!! Non credo che però giochi!!!,joy,positive
