tweet_text,emotion,sentiment
"@ermanu92 @Cristiano @realmadrid @juventusfc Ma tu la vedi così e la vedi male, ogni tifoseria ha i suoi cretini, stanotte in Francia mentre festeggiavano un mondiale stavano distruggendo gli champs elysees, hai sentito parlare di tifoseria francese di merda? No, semplicemente quattro idioti che si divertono così.",anger,negative
@suso30oficial @acmilan Compare devi giocare mezzala destra o siamo fottuti,anger,negative
"Caro @kkoulibaly26 stasera ho capito che tu sei il giocatore migliore di tutta la serie A, perché hai fatto una grandissima partita nonostante tutto lo schifo che hai dovuto subire.  Non ti preoccupare, un giorno sconfiggeremo questi razzisti. Perché siamo più forti di loro. ?",anger,negative
"@kkoulibaly26 Gli idioti non hanno bandiera, non hanno colore, non hanno nazione, non hanno passione e soprattutto non hanno cervello. Massimo rispetto per un uomo prima che un campione, avversario solo sportivamente sul campo.",anger,negative
"Mi dispiace per #Szczesny ma la #POL in queste due partite ha fatto cagare,quindi inutile prendersela con Szczesny...quindi ora caro @13Szczesny13 tornatene subito a Torino che il prossimo anno sei tu il titolare.",anger,negative
@realvarriale @francescoceccot @StefanoDiscreti @kkoulibaly26 @sscnapoli @Lor_Insigne I boo razzisti come quelli di Cagliari a Matuidi.. non eri così preso dalla cosa se non sbaglio.. è morta una persona.. fareste meglio a tacere.. TUTTI.. aizza folle che non siete altro..,anger,negative
"@LautaroInter @nonleggerlo @Inter @Rafinha Il prezzo scenderà, non ci sono altre squadre realmente interessate.",fear,negative
@SergioRamos Halabarça coglione.... dovrebbero squalificarti a vita... te e tutti il real,anger,negative
@juventusfc @OfficialAllegri basta che ci metti @chiellini sennò sono cazzi. dai retta a uno stupido,anger,negative
"Quanto lo vorrei uno scorretto anti sportivo nella mia squadra 
@SergioRamos SCORRETTO MACELLAIO VIENI",anger,negative
@Cristiano A me certe cose poi me fanno pure un po' schifo!,anger,negative
@edozjg86 @G_Higuain @acmilan Da quanto dice gattuso oggi nn doveva nemmeno giocare. Nn so se lo dice per coprirlo a fine partita oppure davvero non sta bene,sadness,negative
#Modric dopo la partita #Matuidi mi ha fatto molto schifo. E un ladro e un vigliacco Vedi dove sei andato .@Cristiano coi ladri e merde. Cogratulazioni.,anger,negative
"@RobSchneider Wtf !!!

Are you the @PatonGuzman chiropodist??

Hahahahaha",joy,positive
"Per @Alissonbecker la @OfficialASRoma è stata sin dal principio solo una tappa di passaggio,un trampolino per la sua carriera...inutile incazzarsi. Nonostante tutto so incazzato vero",anger,negative
"@G_Higuain HIGUAIM CI HAI ROTTO IL CAZZO A FURIA DI NON GIOCARE VATTENE A FARE IN CULO CON SARRI,STRONZO DI MERDA CHE NON SEI ALTRO!!!",anger,negative
@UtdManager @paulpogba Masterclass???? Hahahhhahahaha oh you ignorant idiot ?,anger,positive
"@SkySport @sscnapoli @LFC @MoSalah Cari amici di Sky, non riesco più a sopportare quanto siete faziosi pro Napoli (e anti juventini in modo disgustoso) Non riuscite mai neanche di fronte allevidenza a criticare tale squadra. Vergognatevi",anger,negative
"@MedhiBenatia A Casaaaaaa, caro Medhi mi dispiace tantissimo per il Marocco e per tutti gli amici marocchini. Ma tu e la tua arroganza avete meritato l eliminazione.",anger,negative
"@VoceGiallorossa @17tommasi @OfficialRadja @leonsfdo The Lupi di Roma way. 
Nainggolan Merda, pezzo di merda, vaffanculo.",anger,negative
"@pierotorchi @realvarriale @gallobelotti Sicuramente, il fatto che neghiate anche l'evidenza, è un fatto veramente puerile. Io non credo ai complotti, ma c'era almeno un rigore solare per il Torino,non ammetterlo vi rende stupidi.",anger,negative
Vattene schifo @cengizunder,anger,negative
Ma come cazzo si fà a non portare @OfficialRadja al mondiale!!,anger,negative
"@sharethegol @annatrieste @sscnapoli @Cristiano @mattinodinapoli E non è mai abbastanza, perché questo siete: MERDA, PISCIO, VOMITO. Fate schifo e pena allItalia e siete dei repressi. E non scendo al tuo livello, potrei farlo ma non lo faccio... (forza Vajont?) ma no,
Siamo superiori e queste MERDE",anger,negative
@realvarriale @gallobelotti E piangi piangi..semplicemente ridicolo,anger,negative
@FraPol2 @PremiumSportHD @Cristiano Ma va fanculo sei solo un rosicone di merda!Tutti questi operai di merda stanno rompendo il caz. Tutti a rosicare malissimo! Nessuno si fa la domanda chi paga lo stipendio a Vetel? ma stai zitto che fai più bella figura! Sei un grandissimo Cristiano Ronaldo ti aspetto alla Juve,anger,negative
"@IPibia @_Cotu @Totti @Cristiano @Teleradiostereo Lho detto tante volte da quando sè preso la Roma e mi scoccia pure ripeterlo. La mentalità americana è molto diversa dalla nostra, e se dal punto di vista imprenditoriale questa gestione è ottimale da quello prettamente sportivo è carente",sadness,negative
@Picky9 @lukamodric10 @Budweiser @adamjohnsonNYC Hahahahaha nonce cunt. Penos!!!,joy,positive
"@giumz73 @Inter @wllmcarvalho14 @joaome17 Voi siete il nulla, prescrittone. Inutile che cerchi gif in giro",anger,negative
@domibarra @kkoulibaly26 E soprattutto un tifoso interista morto! Al peggio non c'è fine.,anger,negative
"@OfficialSSLazio @ciroimmobile Se non mi sbaglio, da una statistica della passata stagione, quando la Lazio subiva un gol passavano circa 15 minuti per recuperare lo svantaggio. In questa partita non sono riusciti a pareggiare in 93 minuti. Peccato. FORZA LAZIO SEMPRE.",sadness,negative
@emrecan_ ti denuncio per danni psicologici,anger,negative
"@kkoulibaly26 Lo schifo di certa gente non ha attenuanti... e la tua risposta è uno schiaffo in faccia ai razzisti. Sei un CAMPIONE, nel vero senso della parola!!! ??",anger,negative
"@Francy_Roma1994 @OfficialRadja Radja è romanista, se dicesse il contrario mentirebbe, non contesto questo. Contesto il coraggio con il quale dice qui devo far casino per potermene andare. Non cè bisogno di fare drammi per chiedere la cessione. Se sei un vero luomo la chiedi in sedi opportune.",anger,negative
"Se lo avesse fatto @G_Higuain , prendeva  il rosso ed almeno 3 giornate. Invece lo fa lui, con quella maglia, ed è solo giallo. Rispetto zero, ma è lui ed allora tutti zitti #rigore #cr7 #TorinoJuventus",anger,negative
"@royal2308 @juventusfc @OfficialAllegri @Cuadrado è proprio xchè c'è Ronaldo che non abbiamo un gioco d'attacco, mi sà..e cmq per me non le dovrebbe giocare tutte. si deve riposare, infatti le ultime 3 ha fatto abbstanza schifo",anger,negative
Oggi sono molto deluso....triste tutti aspettano @Cristiano mentre io speravo di veder correre al primo allenamento della @juventusfc insieme a @ClaMarchisio8 un certo @SARTORANA #tristezza,sadness,negative
@sscnapoli_br @arekmilik9 Svegliatevi fuori. Mandate a fanculo Giuntoli,anger,negative
@PReina25  pepe sei stato un grande nel Napoli e non smettero' mai x quello che hai fatto nel Napoli.... Mi è dispiaciuto che hai frequentato certe tipo di persone.....forse non vie è chiaro una cosa I VERI NAPOLETANI ODIANO LA CAMORRA E NON SONO AMICI LORO.,sadness,negative
@Sary8686 @Cristiano Ma non sono riusciti nemmeno ad organizzare la presentazione allo stadio...nel caso fosse vero si sia rifiutato lui ti da unidea dei rapporti di forza...ti do 30 milioni fai anche il giro in mongolfiera se voglio. Ma Cristiano è più grande di loro,anger,negative
"Hey @kkoulibaly26, al @en_sscnapoli non frega una ceppa (cit) dei cori razzisti nei tuoi confronti. Vorrebbe solo il 3-0 a tavolino. Sfruttano quei cori ed ululati indegni solo per bieco tornaconto. Che schifo https://t.co/hY5qQP89Tr",anger,negative
"@elenamarra18 @kkoulibaly26 Questa gente non sta bene.
Non sta bene.
Punto.",anger,negative
"@joaome17 un campione si riconosce da cosa fa dentro e fuori dal campo. Per ora ci stai deludendo su tutti e due i fronti. Accetta di andare via e impegnati ovunque andrai, solo cosi potrai dimostrare di essere un buon giocatore. #ForzaInter",sadness,negative
"@tackleduro @douglascosta @Lor_Insigne Qui di vergognosi ci siete solo voi, siete autentica spazzatura.",anger,negative
"@realvarriale @KMbappe @G_Higuain @PauDybala_JR #varrialemaiale io penso che a volte a te l'ossessione x la Juventus ti abbia bruciato quell'unico neurone che hai in testa. ma come fai a dire dybala mondiale deludente se ha giocato solo 27 minuti? come cazzo fai? posso capire Higuain, ma paulo come fai? tu stai tutto bruciato.",anger,negative
@OfficialSSLazio questa stagione ha insegnato una cosa: senza difesa decente é difficile per tutti anche per noi che siamo la squadra con maggior reti segnate. Quindi obiettivo principale di mercato: rivoluzione difensiva! @diegogodin @kamilglik25 @romagnoli sono i profili giusti,sadness,positive
@pisto_gol @chiellini persona falsa come la società che appartiene #senzarubareMaiVintoQualcosaDiRegolare,anger,negative
@GeCortese @kkoulibaly26 @fnicodemo ...battuta inutile ed in po' cretina....,anger,negative
Mi farebbe piacere sentire il parere di @mimmo_ferretti  su quel fenomeno di @SubasicDanijel Non ha preso un pallone in tutto il torneo! Imbarazzante #FRACRO,anger,negative
"@kkoulibaly26 Il razzismo è una merda. E oltre a non essere tifosi, non sono manco uomini. Son desolata!",anger,negative
"@svanisci @OfficialRadja Te eh ahahahahaa mamma mia, troppo bello vede i laziali così frustrati",anger,negative
@Jack16Reeves @Steviioo @FIFAWorldCup @thibautcourtois @adidasfootball ahahahahaha you're delusional,joy,positive
@kkoulibaly26 Peccato che non hai segnato,sadness,negative
"@RealHumanBeing8 @Alissonbecker  devi provare sto nuovo spray per l'acne.

Ecco questa sarebbe una Delle cose che gli direi, il resto sarebbero da denuncia. https://t.co/udU7P6c8ov",joy,positive
"@kkoulibaly26 @matteorenzi potrei scrivere scusali sono solo ignoranti ed invece no! sono nostri vicini di casa, compagni di banco, colleghi di lavoro, a volte nostri parenti...questa è la cosa che più mette tristezza #iostoconkoulibaly",sadness,negative
@kkoulibaly26 @DavidAmoyal Ma ancora con questi cori!??siamo proprio un paese di gente ignorante!,anger,negative
@officialmaz @juventusfc Giusto Maz.. bisogna educare i ragazzini e dargli una punizione severa. Chi sbaglia paga...come il vostro collega che ha dato del marocchino di merda a @MedhiBenatia e che giustamente è stato punito e non protetto.,anger,negative
@esseresuperiore @douglascosta A me a nanna? Ahahah sei più ridicolo di allegri!!! Succhia cazzo ma quanti anni hai ?,anger,negative
@OfficialSSLazio @Acerbi_Fra Ora basta con la pazienza.Questa squadra non esiste più. Siete dei morti viventi.,anger,negative
"Oggi a prescindere dall'arbitraggio vergognoso di #Abisso ....@TimoeB08 è  stato immenso..anzi da quando ha ingranato non ne sta sbagliando una...@gigiodonna1 sono già  4-5 giornate che fa grandissime parate, e castillejo e chala si sono sbattuti per tutta la partita..#MilanSpal",joy,negative
@bonucci_leo19 Non sai marcare un difensore che perde luomo non è un difensore. Ti ha umiliato uno che guadagna 10 al mese vergognati,anger,negative
"@Fidate_de_Radja @YouTube @ECavaniOfficial hai detto se ti chiamo non colorato sono a pari loro, cosa che non vera, ripeto buon per te che tifi e non fai cori razzisti mi fa piacere.. io al massimo canto canto chi non salta è juventino e basta, non auguro morte a nessuno e tanto meno insulto in modo razzista qualcuno",anger,negative
"@kkoulibaly26 Grandissimo giocatore e uomo: mi dispiace molto per come sei stato trattato ieri dai tifosi della mia squadra. Sei un grandissimo, non ti curare di quegli idioti.",sadness,negative
@CarloRienzi @Cristiano @juventusfc Ma che cavolo di polemica è questa i piloti Ferrari guadagnano di più...non mi sembra che lei abbia fatto polemiche per loro...si capisce che è anti juventino...prenda un malox https://t.co/2wOrRQrdyo,anger,negative
"Non si può far altro che chiedere scusa a @kkoulibaly26 per l'incività di una buona parte dello stadio San Siro. La discussione sul secondo giallo non ha senso davanti a un'emergenza come quella del razzismo dilagante, dentro e purtroppo anche fuori dagli stadi. https://t.co/8lXRpDx7Dn",anger,negative
@real_jaywill_22 @Pittaco1 @dondiegotheone @SkySport @LeoDiBello @Cristiano Sbagliata per te. Per me chi parla di soldi e rinnovi un minuto dopo aver vinto la champions non e elegante e non e da applaudire. Te fai il tifoso e gioisci a qualsiasi costo. Io vedo da esterno. E che sia inter real o united non cambia. Non mi piace. Fine,anger,negative
@_magnopaolo_ @FraPol_2 @acmilan @PReina25 Consiglio personale...lascialo perdere è un povero Idiota...,anger,negative
@MuseeLouvre @DoraEbasta @equipedefrance @FrenchTeam @FIFAWorldCup @fifaworldcup_fr @AntoGriezmann @FFF @paulpogba @samumtiti @raphaelvarane Lo schifo.... imparate a pulirvi il culo,anger,negative
"Ho visto ora la scena che ha fatto @neymarjr 
Imbarazzante 
Davvero imbarazzante",anger,negative
@SanPieroXVIII @joaome17 dire che il tutto è poco chiaro è un eufemismo... In ogni caso una totale assurdità.,anger,negative
"@_stupeficium @nicos_moriello @TheMoralyzer @Vivo_e_vegeto @DiegoMontuori @sscnapoli @douglascosta Infatti, non è solo stasera: sono nove mesi che dalla vostra città buttate merda sulla Juve e nessuno ha mai parlato, dal presidente allallenatore al sindsco. Per uno sfottò di un tifoso fate le verginelle e date la colpa a Douglas Costa che era in diretta IG. Patetici",anger,negative
"Incredibile, non ci posso credere! Nientedimeno che il #Tg2, riferendosi ad alcuni tesserati della @juventusfc, ha parlato di cattivo gusto per alcune pubblicazioni sui social durante i festeggiamenti sottolineando, in particolare, il comportamento antisportivo di @douglascosta",anger,negative
"Che partita di merda. @MauroIcardi sveglia! Non puoi sbagliare due gol davanti al portiere, due punti totalmente persi",anger,negative
"@milanodabereee @OfficialRadja Ecco appunto, buttata una sera dagosto e da lì ho promesso che non avrei più preso maglie con nomi.",joy,negative
"@kkoulibaly26 Chiedo scusa per i cori di questi indegni tifosi della mia squadra...
Per fortuna non siamo tutti così imbecilli.
Forza KK...",anger,negative
"@la_stordita @Rafinha Non si può vedere, va beh, non è perfetto",anger,negative
@liumonti @kkoulibaly26 innervosito tutta la partita con ululati razzisti...larbitro è stato un incapace...nel senso che non è stato capace di capire il momento,anger,negative
@GiTufano69 @Highlander_Ro @douglascosta Sig. Giuseppe guardi che io sono sempre rimasto sulla mia posizione. Il Napoli non doveva fare quel fermo immagine per aizzare gli animi scrivendo quel tweet. Se non lo avesse fatto nessuno avrebbe sollevato nulla. Sono robe di tifoseria. Tutto qui.,anger,negative
@OfficialRadja un giocatore di merda come te poteva scegliere solo una altra squadra di merda come L Inter dopo la Roma sarà ancora più bello batterti cafone si mastica a bocca chiusa tornatene in indocina solo li puoi stare munnezz!!!,anger,negative
@Asabob20 @kkoulibaly26 Perché non ti sei indignato durante la partita insieme ai tuoi compagni? Ipocrita,anger,negative
"@realvarriale @jimmyjimmy88 @KMbappe @G_Higuain @PauDybala_JR Ma stai zitto verme, fai pena, sei vergognoso, se vuoi fare il giornalista prima di tutto svesti i panni del tifoso Napolista, siete proprio una brutta razza, ma proprio brutta",anger,negative
Accanimento dei media contro @LorisKarius rasenta il bullismo. Ogni sua cazzata anche in allenamento viene amplificata. Speriamo miri bene mentre piscia o prevedo edizioni straordinarie. #giornalai,anger,negative
@cultore65 @sscnapoli @MrAncelotti @arekmilik9 Si quel buffone mi sta facendo arrabbiare in questi giorni,anger,negative
di fronte a te i loro giocatori sono impotenti invece di essere nello sportivo e per riconoscerlo fanno appello alla stupidità @bOunaaa @SenegalFootball @kkoulibaly26 @FootballSenegal,anger,negative
"@pepichia @aleaus81 @OfficialRadja @OfficialASRoma @Inter @leonsfdo Non capisco la fretta, è un nuovo caso Salah da vendere entro il 30 giugno e c'è solo una offerta da accettare per forza? Vorrei capire perché altri motivi di questa fretta non li trovo.",sadness,negative
#varriale non basterà quel che ti resta da vivere x dimenticare quanto ti sta facendo bruciare il culo @G_Higuain #rassegnati,anger,negative
"@Rafinha Fossi la società Juventus, per farci malissimo comprerei Rafinha..",sadness,negative
"@Mikyss78 @sscnapoli @simoneverdioff @G_Higuain A me è sembrato imbarazzatissimo invece verdi, la sua risata era come per dire ""ma dove minchia sono capitato?""",anger,negative
@realvarriale @DcCar99 @jimmyjimmy88 @KMbappe @G_Higuain @PauDybala_JR Ma se uno mette i piedi in campo 10 minuti in 4 partite e l'altro una partita su 4 come possono aver deluso!? Come potevano dimostrare qualcosa!? Basta poco x capire... Ma evidentemente nemmeno questo comprendi,sadness,negative
Spiegatemi il perché quel coglione di @bonucci_leo19 si ferma sul calcio di rigore!!! Sto coglione!!!,anger,negative
"@MS_silvermar @realvarriale @VGianne @gallobelotti la palla l'ha solo sfiorata.. il suo (non) intervento è stato assolutamente ininfluente.
Nega pure l'evidenza.. nega nega..
https://t.co/pdqQ01g0bZ",anger,negative
"@bonucci_leo19 @HCE__ ""E non prendete esempio da me""... Mancava solo questo",anger,negative
@kkoulibaly26 Ci odiano ma non per questo giustifico una partita giocata dal Napoli in modo sterile e infantile. Sono i singoli che fanno una squadra e non un episodio la partita.,sadness,negative
"@russ_mario1 @hakanc10 Inspiegabile Mario. Indubbiamente l'episodio legato alla moglie ha influito, e credo che stia soffrendo molto alcuni problemi e a mio giudizio, l'evidente volontà di cederlo da parte della società, da mesi. Mentalmente si è dimostrato molto, troppo fragile.",sadness,negative
@SimoneGiacinti @Fede2Fazio Anche perché in difesa sono imbarazzanti,anger,negative
@pruzzobomber @OfficialRadja Se non lo davano allInter lo davano a unaltra. Continua a dire che gioca per hobby come la prenderebbe il vostro datore di lavoro se continuaste a sostenere di andare a lavoro per hobby e non ve ne frega un cazzo!?,anger,negative
"@kkoulibaly26 Grande partita la tua,macchiata da una sciocchezza.
Chi ti ha fischiato non è tifoso dell'Inter, solo uno scemo!",anger,negative
@J_Mercato @PauDybala_JR Ma perfavore! Basta con sta scemenza! C'è clausola e la paghiamo. Perez se vuole Dybala sono cazzi suoi. LS,anger,negative
@jbigurra @TucaFerretti @Chivas @JavierAquino7 @TigresOficial Tristemente si ?,sadness,negative
PAGARE 30 MILIONI L'ANNO UNO CHE ALLA FINE TIRA SOLO CALCI AD UN PALLONE ANCHE SE SI CHIAMA @Cristiano LO TROVO UN VERO ABOMINIO......MA NUN S'ABBOFFENE MAJE? DAVVERO IL CALCIO PERDE OGGI,anger,negative
comunque dai cazzo ho pianto per il pipita !!!!! TI AMIAMO GONZALO @G_Higuain,joy,positive
@Matias_Juventus @piperitafrancy @SergioRamos È in fotomontaggio fatto anche male.,anger,negative
@realvarriale @kkoulibaly26 @sscnapoli @Lor_Insigne sei veramente ridicolo. a me arbitraggio è piaciuto https://t.co/tFxDtWZvOx,anger,negative
@SergioRamos Quanto godo... Il peggior antisportivo ha quello che merita.,joy,positive
@elisea1976 @juventusfc @kingarturo23 La mia prima allo stadium...che ansia. Ero talmente teso che credo di aver esultato al 90,fear,negative
I coglioni che hanno fischiato @kkoulibaly26 sono invidiosi perché lui ha il cazzo più grosso di tutti loro messi insieme!!! #NoRacism #merde #Razzismo #bastardi,anger,negative
"@Inter @joaome17 @SkySport Non devi cambiare proprio niente. Devi andare lontano dall'Inter. Non si tratta di prestazioni sbagliate, ma con le tue parole hai mancato di rispetto ai tifosi e al club. Vattene prima di subito. Non meriti la nostra maglia.",anger,negative
"Meraviglioso. Criticano @chiellini per le dichiarazioni su #DeLaurentiis per uno sbaglio in circa vent'anni di carriera, quando loro sono otto anni che piangono, gridono al complotto e accusano senza prove.

Inutile dirvi che l'ottavo non basta. Siete la nostra benzina, perdenti.",anger,negative
@kkoulibaly26 Sono Tifosa Milanista @acmilan per sempre....ma come al solito i cori razzisti dei #stupidinteristi e non.. che #vergogna!!!!!!!!solidarietá al calciatore del #Napoli !,anger,negative
"@realvarriale @kkoulibaly26 @sscnapoli @Lor_Insigne Ma basta con qst stronzate lo dico da tifoso del napoli....koulibaly ha sbagliato giusto mandarlo fuori, insigne la partita l ha guardata. Abbiamo sbagliato partita stop. Basta alimentare cazzate sui cori dovrebbero saltare i nervi tutte le domeniche allora",anger,negative
"@Gianluca_2205 @Sport_Mediaset @Cristiano @juventusfc Se avessero guardato solo la Champions non avrebbero preso Ronaldo. Perchè per fare i gol che faceva nel Real i palloni gli devono arrivare, ma questa Juve gioca da schifo....",anger,negative
"@LucaMarelli72 @kkoulibaly26 solita domanda a cui ultimamente non mi ha mai risposta, forse ritenendola stupida, ma ritento: se un arbitro al VAR usasse lo stesso metro di giudizio dell'arbitro in campo ritenendo ciò che vede il medesimo come giusto ci sarebbe un doppio errore. (1/2)",anger,negative
"@OfficialRadja Se anche per un secondo ci hai tenuto al nostro affetto non dovevi andare a Milano da Spalletti e dai nostri avversari. 
Oltre il danno di perderti, anche la beffa. Con quella maglia addosso per me non esisti più.",anger,negative
@tancredipalmeri @MauroIcardi Non hanno i soldi anzi devono monetizzare !!!,anger,negative
"@VincenzoLaport3 @impusino @Alex_Cavasinni @joaome17 Brozo è diventato indispensabile nel momento in cui è stato messo al centro del gioco, quando prima veniva sballottato. 
Io non voglio difendere ne l'atteggiamento di Mario, ne quello passato di Brozo, ma i primi 2 mesi di Mario me li ricordo, e non era questa ameba",sadness,negative
"@juventusfc 
@OfficialAllegri 
@chiellini 
Che persone schifose che siete. https://t.co/NNo47qbv9K",anger,negative
"L'unico ritorno che vorrei è quello di @paulpogba 
#Bonucci #Juventus #Pogback",joy,positive
@kenyaEin @MuseeLouvre @equipedefrance @FrenchTeam @FIFAWorldCup @fifaworldcup_fr @AntoGriezmann @FFF @paulpogba @samumtiti @raphaelvarane Oggi cara Kenia sei in minoranza schiacciante. Tifavamo tutti Croazia. Ma 1)siamo abituati ad essere in minoranza schiacciante; 2)non è assolutamente detto che chi sia in minoranza sia dalla parte del torto.,anger,negative
"Icardi telefona ai 5 nuovi acquisti dando loro il benvenuto e mettendo la sua totale disposizione per le cose extra campo, però è poco professionale.

Grandi.
#MI9
@MauroIcardi",sadness,negative
"@eduvargas1980 @sscnapoli @ADeLaurentiis @Alissonbecker Ricordatevi dove era il Napoli prima di De Laurentis, bene ora muti. 
Controllate i soldi che incassano le altre società calcistiche di merchandising, controllate quello che incassa il Napoli, bene ora muti.",anger,negative
"@VinsAzzurro @matrebe @kkoulibaly26 @1926Azzurro I veri tifosi nerazzurri sono così,purtroppo ogni bosco ha i suoi maiali",anger,negative
"@Sport_Mediaset @G_Higuain non si discute, è un grande attaccante. Purtroppo non viene servito in modo adeguato.",sadness,positive
@rosar923 @MarioMandzukic9 @HNS_CFF E che avrebbe dovuto fare la francia perdere? Marione bravissimo senza dubbio..... ma velatamente perliamo di bidet e baguette sotto le ascelle questo non ha nulla a che fare,anger,negative
"@tancredipalmeri Ma vaffanculo sto coglione, un 21enne alla sua prima importante esperienza ha un infortunio e questo è il tuo commento? Ma fatti inculare da @Cristiano. Veramente pessimo incapace",anger,negative
"@juventusfc @MattiaPerin @Cristiano aspettate che Ronaldo vi farà un bonifico ogni mese sul vostro conto corrente 34 anni 30 milioni all'anno, è solo una vergogna totale.....STOP",anger,negative
@China5ki @ilRomanistaweb @OfficialRadja In bocca al lupo un cazzo,anger,negative
@kkoulibaly26 @capuanogio Idioti e piccoli uomini!,anger,negative
"@rz8463 @lustmax @OfficialASRoma @EdDzeko È una questione di cuore. Forse generazionale. Io leggo che il 26 si va allo stadio per celebrare gli adii e allora restò a casa a giocare a tombola. Non mi piace qs clima mortifero. Non mi fa bene, ecco. Quindi, facciano. Ma non partecipo :)",sadness,negative
"@CucchiRiccardo Mi chiedo perché @Asabob20 non sia stato distratto dagli ululati e perché @LucianoSpallett non abbia chiesto la sospensione del match avendo anch'egli giocatori di colore in rosa.
Forse non parlare di questa brutta forma di tifo sarebbe il modo migliore per abbassare i toni...",sadness,negative
"@popolorossoner @MesutOzil1088 Lo ha detto pure lukaku , purtroppo funziona così...",sadness,negative
@OfficialASRoma @OfficialRadja È una presa in giro questo tweet?no Xche non fa ridere..ve lo potevate risparmiare.,anger,negative
"@riccrist80 @realvarriale @sscnapoli @kkoulibaly26 E he cosa ti. Aspettavi un grazie da Parte dei tifosi del Napoli? FATE SCHIFO COME ITALIANI NON COME TIFOSI..MERITATE IL FALLIMENTO COME PAESE, NON COME SISTEMA CALCIO, QUANDO DIVENTERETE UN POPOLO ALLORA POTRETE PARLARE FINO AD ALLORA CHIUDETEVI NEL CESSO PERCHE DOVETE FALLIRE",anger,negative
@Cristiano Hai fatto il ruttino? Hai cacato? Hai pisciato? Non mi far stare in pensiero,anger,negative
"@NonEvoluto @dani3lemancini @MatteoTomb @ElementoKabo86 @PReina25 @MassMirabelli @acmilan poi la proprietá ha altre colpe gravissime,intendiamoci.Peró derubricare a semplici errori delle cose fatte dai dirigenti mi sembra un pó buonista come tesi, se la UEFA ti dice che non c'é credibilitá nel presentare due BP a distanza di pochi mesi con ricavi molto diversi é grave",anger,negative
"@OfficialRadja purtroppo la mia fede giallorossa non mi permette di continuare a seguirti su Twitter, mi fa troppo male vederti giocare con quella nuova maglia. Io non ti avrei mai venduto......grazie di tutto campione!",sadness,negative
@alessioiacovell @paulpogba Ho visto di molto peggio ? https://t.co/Ek2gPFe7QU,anger,negative
@Paolo_Bargiggia @gobboveroefiero @Cristiano Paolo sono un coglione juventino fascista del cazzo cosa posso fare?,anger,negative
"@delpieroale @MarioMandzukic9 Avete rotto il cazzo a metterci sempre la giuve di mezzo, anche quando non c'entra niente!!!",anger,negative
"@joaome17 No assolutamente, anche perché ci saresti andato subito visto che proprio non sopporti laria milanese",sadness,negative
"@Sorrentino Mi dispiace per te.
Mo so c... tua.
Scherzo. Auguri",sadness,negative
"@realvarriale @SardegnaBN @gallobelotti A napuli non avete i tabelloni e la var ha funzionato molto poco in questi 15 mesi....bologna,chievo,torino,sassuolo ecc ecc...quindi prima di scrivere cazzate informati che ora hai veramente rotto i coglioni con queste illazioni....vergognati",anger,negative
@cumdivido @G_Higuain Minacce? Ma la gente non sta bene secondo me,anger,negative
@FraPol2 @juventusfc @Cristiano Te lo dico da non tifoso di calcio: Ronaldo non centra niente; al limite dovresti prendertela con i progettisti FCA (che di sicuro non prendono 1.200 /mese) perché disegnano auto di merda che non vendono.,anger,negative
"Un certo @GTimossi inizia da presto la grancassa ma un dubbio nasce spontaneo.
@douglascosta da quando è un giocatore della Juve? ?
Come funziona la cosa? Spendiamo 40 pippi per riscattarlo e poi lo vendiamo?
Ok avere frenesìa della cazzata ma così si rischia la figura di merda! https://t.co/hK4MOSq1rQ",anger,negative
@realvarriale @G_Higuain @sscnapoli @juventusfc La vita è fatta di alti e bassi e credo che la delusione dei tifosi napoletani gli pesa molto anche a lui,sadness,negative
"Siamo tutti Koulibaly...il resto è solo vergogna! KK26 ?
@kkoulibaly26 @sscnapoli https://t.co/HQUooGJ6nk",anger,negative
"#calderoli che trova inaccettabili i cori razzisti contro @kkoulibaly26 è lo stesso di "" quando vedo la Kyenge penso a un orango"".mi sa tanto di presa per il culo . #Puuuh!",anger,negative
"@Soloxlamaglia78 @MedhiBenatia Io ho letto cosi..ad ogni modo qualunque cosa sia,purtroppo non può giocare e sono arrabbiata e dispiaciuta perche lui É un giocatore fondamentale per noi ed ora era il suo momento..Forza Medhi spero ti riprendi presto",sadness,negative
"@Cr7Gobbo @SCollareda @Marcobaldo_ @rubylux04 @gobboveroefiero @ARTIKA_APM @juventusfc @Cristiano @sturaro_stefano @juventusfcen Quindi coglione chi l'ha preso, coglione chi lo paga, e coglione chi lo mette in campo... OK!!!!",anger,negative
@RafAuriemma @SimoneZaza Basta !!!! È una vergogna,anger,negative
"#FranciaVsCroacia grande #croazia africani strafortunati il calcio toglie e poi da! Avrebbero meritato contro di noi nel 2006 ed hanno perso, stasera solo @MarioMandzukic9 &amp;C invece... peccato sono cmq i vincitori per tutto il mondo!",sadness,negative
@liviovarriale @ADeLaurentiis @sscnapoli @MrAncelotti @neymarjr Quante cazzate.,anger,negative
Mi sveglio e già me rode sentendo la notizia della cessione di @OfficialRadja all#Inter ma non dimentichiamoci che i giocatori in tante occasioni si sono opposti alle cessioni e in questo caso non mi sembra sia successo! #AsRoma,sadness,negative
"@stevevicrn @SgSimoncino @RaiSport @Rafinha @OfficialRadja @PaPaganini Esatto, pensa te che pilloloni devi mandare giù, 7 anni di fallimenti sono dura da mandare giù! Mi dispiace",sadness,negative
